1509034411;ERROR_EVENT;picture is too late to be displayed (missing 678 ms);
1509034411;ERROR_EVENT;picture is too late to be displayed (missing 637 ms);
1509034411;ERROR_EVENT;picture is too late to be displayed (missing 597 ms);
1509034411;ERROR_EVENT;picture is too late to be displayed (missing 556 ms);
1509034411;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034411;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034411;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034411;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034411;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034411;STATUS;6;178;1.000000;360;640;7.837504;Playing;Playing;
1509034413;STATUS;13;235;28.500000;360;640;921.863464;Playing;Playing;
1509034415;STATUS;13;285;25.000000;360;640;367.088501;Playing;Playing;
1509034417;STATUS;13;334;24.500000;360;640;295.901031;Playing;Playing;
1509034419;ERROR_EVENT;playback in danger of stalling;
1509034419;STATUS;13;383;24.500000;360;640;349.741180;Playing;Playing;
1509034420;ERROR_EVENT;underflow;
1509034420;ERROR_EVENT;picture is too late to be displayed (missing 133 ms);
1509034420;ERROR_EVENT;underflow;
1509034420;ERROR_EVENT;picture is too late to be displayed (missing 91 ms);
1509034420;ERROR_EVENT;underflow;
1509034420;ERROR_EVENT;picture is too late to be displayed (missing 51 ms);
1509034421;STATUS;13;400;8.500000;360;640;89.289009;Playing;Playing;
1509034423;STATUS;16;473;36.500000;360;640;602.364258;Playing;Playing;
1509034425;STATUS;16;523;25.000000;360;640;301.058136;Playing;Playing;
1509034427;STATUS;16;572;24.500000;360;640;351.278625;Playing;Playing;
1509034429;ERROR_EVENT;playback in danger of stalling;
1509034429;STATUS;16;621;24.500000;360;640;473.665710;Playing;Playing;
1509034430;ERROR_EVENT;underflow;
1509034430;ERROR_EVENT;picture is too late to be displayed (missing 144 ms);
1509034430;ERROR_EVENT;underflow;
1509034430;ERROR_EVENT;picture is too late to be displayed (missing 104 ms);
1509034430;ERROR_EVENT;picture is too late to be displayed (missing 64 ms);
1509034430;ERROR_EVENT;picture is too late to be displayed (missing 22 ms);
1509034431;STATUS;16;639;9.000000;360;640;362.476013;Playing;Playing;
1509034433;STATUS;20;712;36.500000;360;640;658.762207;Playing;Playing;
1509034435;STATUS;20;761;24.500000;360;640;299.619263;Playing;Playing;
1509034437;STATUS;20;810;24.500000;360;640;206.146439;Playing;Playing;
1509034439;ERROR_EVENT;playback in danger of stalling;
1509034439;STATUS;20;859;24.500000;360;640;334.967346;Playing;Playing;
1509034440;ERROR_EVENT;underflow;
1509034440;ERROR_EVENT;underflow;
1509034440;ERROR_EVENT;picture is too late to be displayed (missing 137 ms);
1509034440;ERROR_EVENT;picture is too late to be displayed (missing 96 ms);
1509034440;ERROR_EVENT;picture is too late to be displayed (missing 56 ms);
1509034441;STATUS;20;877;9.000000;360;640;243.442123;Playing;Playing;
1509034443;STATUS;23;951;37.000000;360;640;552.152771;Playing;Playing;
1509034445;STATUS;23;999;24.000000;360;640;453.644379;Playing;Playing;
1509034447;STATUS;23;1049;25.000000;360;640;221.335220;Playing;Playing;
1509034449;ERROR_EVENT;playback in danger of stalling;
1509034449;STATUS;23;1097;24.000000;360;640;575.906189;Playing;Playing;
1509034450;ERROR_EVENT;underflow;
1509034450;ERROR_EVENT;picture is too late to be displayed (missing 123 ms);
1509034450;ERROR_EVENT;underflow;
1509034450;ERROR_EVENT;underflow;
1509034450;ERROR_EVENT;picture is too late to be displayed (missing 85 ms);
1509034450;ERROR_EVENT;picture is too late to be displayed (missing 44 ms);
1509034451;STATUS;23;1116;9.500000;360;640;99.650536;Playing;Playing;
1509034453;STATUS;26;1190;37.000000;360;640;513.122803;Playing;Playing;
1509034455;STATUS;26;1240;25.000000;360;640;287.628174;Playing;Playing;
1509034457;STATUS;26;1288;24.000000;360;640;324.193512;Playing;Playing;
1509034459;ERROR_EVENT;playback in danger of stalling;
1509034459;STATUS;26;1336;24.000000;360;640;322.565674;Playing;Playing;
1509034460;ERROR_EVENT;underflow;
1509034460;ERROR_EVENT;underflow;
1509034460;ERROR_EVENT;underflow;
1509034460;ERROR_EVENT;picture is too late to be displayed (missing 136 ms);
1509034460;ERROR_EVENT;picture is too late to be displayed (missing 96 ms);
1509034460;ERROR_EVENT;picture is too late to be displayed (missing 57 ms);
1509034461;STATUS;26;1355;9.500000;360;640;102.273987;Playing;Playing;
1509034463;STATUS;29;1429;37.000000;360;640;773.969360;Playing;Playing;
1509034465;STATUS;29;1477;24.000000;360;640;443.734222;Playing;Playing;
1509034467;STATUS;29;1526;24.500000;360;640;258.292877;Playing;Playing;
1509034469;ERROR_EVENT;playback in danger of stalling;
1509034469;STATUS;29;1575;24.500000;360;640;283.940887;Playing;Playing;
1509034470;ERROR_EVENT;underflow;
1509034470;ERROR_EVENT;picture is too late to be displayed (missing 149 ms);
1509034470;ERROR_EVENT;picture is too late to be displayed (missing 107 ms);
1509034470;ERROR_EVENT;underflow;
1509034470;ERROR_EVENT;picture is too late to be displayed (missing 67 ms);
1509034470;ERROR_EVENT;picture is too late to be displayed (missing 26 ms);
1509034471;STATUS;33;1643;34.000000;360;640;148.718491;Playing;Playing;
1509034473;STATUS;33;1691;24.000000;360;640;433.699860;Playing;Playing;
1509034475;STATUS;33;1716;12.500000;360;640;288.261108;Playing;Playing;
1509034477;STATUS;33;1765;24.500000;360;640;242.293823;Playing;Playing;
1509034479;ERROR_EVENT;playback in danger of stalling;
1509034479;STATUS;33;1813;24.000000;360;640;256.847534;Playing;Playing;
1509034480;ERROR_EVENT;underflow;
1509034480;ERROR_EVENT;underflow;
1509034480;ERROR_EVENT;picture is too late to be displayed (missing 137 ms);
1509034480;ERROR_EVENT;picture is too late to be displayed (missing 96 ms);
1509034480;ERROR_EVENT;underflow;
1509034480;ERROR_EVENT;picture is too late to be displayed (missing 55 ms);
1509034481;STATUS;36;1882;34.500000;360;640;124.311890;Playing;Playing;
1509034483;STATUS;36;1907;12.500000;360;640;466.691010;Playing;Playing;
1509034485;STATUS;36;1955;24.000000;360;640;223.586853;Playing;Playing;
1509034487;STATUS;36;2004;24.500000;360;640;199.190414;Playing;Playing;
1509034489;ERROR_EVENT;playback in danger of stalling;
1509034489;STATUS;36;2053;24.500000;360;640;341.622986;Playing;Playing;
1509034490;ERROR_EVENT;underflow;
1509034490;ERROR_EVENT;picture is too late to be displayed (missing 141 ms);
1509034490;ERROR_EVENT;picture is too late to be displayed (missing 100 ms);
1509034490;ERROR_EVENT;underflow;
1509034490;ERROR_EVENT;picture is too late to be displayed (missing 60 ms);
1509034491;STATUS;39;2121;34.000000;360;640;198.616882;Playing;Playing;
1509034493;STATUS;39;2145;12.000000;360;640;702.442688;Playing;Playing;
1509034495;STATUS;39;2194;24.500000;360;640;248.574585;Playing;Playing;
1509034497;STATUS;39;2242;24.000000;360;640;220.987793;Playing;Playing;
1509034499;ERROR_EVENT;playback in danger of stalling;
1509034499;STATUS;39;2291;24.500000;360;640;277.374939;Playing;Playing;
1509034500;ERROR_EVENT;underflow;
1509034500;ERROR_EVENT;picture is too late to be displayed (missing 128 ms);
1509034500;ERROR_EVENT;underflow;
1509034500;ERROR_EVENT;underflow;
1509034500;ERROR_EVENT;picture is too late to be displayed (missing 90 ms);
1509034500;ERROR_EVENT;picture is too late to be displayed (missing 50 ms);
1509034501;STATUS;42;2360;34.500000;360;640;133.805313;Playing;Playing;
1509034503;STATUS;42;2384;12.000000;360;640;534.617310;Playing;Playing;
1509034505;STATUS;42;2433;24.500000;360;640;242.748795;Playing;Playing;
1509034507;STATUS;42;2482;24.500000;360;640;263.053528;Playing;Playing;
1509034509;ERROR_EVENT;playback in danger of stalling;
1509034509;STATUS;42;2530;24.000000;360;640;281.198700;Playing;Playing;
1509034510;ERROR_EVENT;underflow;
1509034510;ERROR_EVENT;picture is too late to be displayed (missing 162 ms);
1509034510;ERROR_EVENT;picture is too late to be displayed (missing 121 ms);
1509034510;ERROR_EVENT;underflow;
1509034510;ERROR_EVENT;underflow;
1509034510;ERROR_EVENT;picture is too late to be displayed (missing 81 ms);
1509034510;ERROR_EVENT;picture is too late to be displayed (missing 40 ms);
1509034511;STATUS;42;2549;9.500000;360;640;120.854134;Playing;Playing;
1509034513;STATUS;46;2622;36.500000;360;640;469.642059;Playing;Playing;
1509034515;STATUS;46;2671;24.500000;360;640;228.122604;Playing;Playing;
1509034517;STATUS;46;2720;24.500000;360;640;241.019730;Playing;Playing;
1509034519;ERROR_EVENT;playback in danger of stalling;
1509034519;STATUS;46;2768;24.000000;360;640;438.236603;Playing;Playing;
1509034520;ERROR_EVENT;underflow;
1509034520;BUFFERING;0.000000%;
1509034520;ERROR_EVENT;underflow;
1509034520;BUFFERING;0.000000%;
1509034520;BUFFERING;4.000000%;
1509034520;BUFFERING;8.000000%;
1509034520;BUFFERING;12.000000%;
1509034520;BUFFERING;16.000000%;
1509034520;BUFFERING;20.000000%;
1509034520;BUFFERING;24.000000%;
1509034520;BUFFERING;29.000000%;
1509034520;BUFFERING;33.000000%;
1509034520;BUFFERING;37.000000%;
1509034520;BUFFERING;41.000000%;
1509034520;BUFFERING;45.000000%;
1509034520;BUFFERING;49.000000%;
1509034520;BUFFERING;53.000000%;
1509034520;BUFFERING;58.000000%;
1509034520;BUFFERING;62.000000%;
1509034520;BUFFERING;66.000000%;
1509034520;BUFFERING;70.000000%;
1509034520;BUFFERING;74.000000%;
1509034520;BUFFERING;78.000000%;
1509034520;BUFFERING;83.000000%;
1509034520;BUFFERING;87.000000%;
1509034520;BUFFERING;91.000000%;
1509034520;BUFFERING;95.000000%;
1509034520;BUFFERING;99.000000%;
1509034520;BUFFERING;100.000000%;
1509034520;WARNING_EVENT;starting late (-71013 us);
1509034520;ERROR_EVENT;underflow;
1509034521;ERROR_EVENT;picture is too late to be displayed (missing 806 ms);
1509034521;ERROR_EVENT;picture is too late to be displayed (missing 766 ms);
1509034521;ERROR_EVENT;picture is too late to be displayed (missing 724 ms);
1509034521;ERROR_EVENT;picture is too late to be displayed (missing 682 ms);
1509034521;ERROR_EVENT;picture is too late to be displayed (missing 643 ms);
1509034521;ERROR_EVENT;picture is too late to be displayed (missing 603 ms);
1509034521;STATUS;46;2786;9.000000;360;640;299.476105;Playing;Playing;
1509034521;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034521;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034521;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034521;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034521;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034521;ERROR_EVENT;More than 4 late frames, dropping frame;
1509034523;STATUS;52;2836;25.000000;360;640;528.516663;Playing;Playing;
1509034525;STATUS;52;2884;24.000000;360;640;264.842743;Playing;Playing;
1509034527;STATUS;52;2934;25.000000;360;640;204.381165;Playing;Playing;
1509034529;ERROR_EVENT;playback in danger of stalling;
1509034529;STATUS;52;2983;24.500000;360;640;350.184662;Playing;Playing;
1509034530;ERROR_EVENT;picture is too late to be displayed (missing 116 ms);
1509034530;ERROR_EVENT;picture is too late to be displayed (missing 78 ms);
1509034530;ERROR_EVENT;picture is too late to be displayed (missing 37 ms);
1509034531;STATUS;52;3001;9.000000;360;640;101.664322;Playing;Playing;
1509034533;STATUS;55;3075;37.000000;360;640;640.407593;Playing;Playing;
1509034535;STATUS;55;3124;24.500000;360;640;248.383163;Playing;Playing;
1509034537;STATUS;55;3172;24.000000;360;640;237.462738;Playing;Playing;
1509034539;ERROR_EVENT;playback in danger of stalling;
1509034539;STATUS;55;3221;24.500000;360;640;438.378906;Playing;Playing;
1509034540;ERROR_EVENT;picture is too late to be displayed (missing 91 ms);
1509034540;ERROR_EVENT;picture is too late to be displayed (missing 50 ms);
1509034541;STATUS;57;3289;34.000000;360;640;110.064392;Playing;Playing;
1509034543;STATUS;57;3314;12.500000;360;640;596.107300;Playing;Playing;
1509034545;STATUS;57;3363;24.500000;360;640;239.781967;Playing;Playing;
1509034547;STATUS;57;3412;24.500000;360;640;295.876740;Playing;Playing;
1509034549;ERROR_EVENT;playback in danger of stalling;
1509034549;STATUS;57;3461;24.500000;360;640;360.803650;Playing;Playing;
1509034550;ERROR_EVENT;picture is too late to be displayed (missing 128 ms);
1509034550;ERROR_EVENT;picture is too late to be displayed (missing 89 ms);
1509034550;ERROR_EVENT;picture is too late to be displayed (missing 49 ms);
1509034551;STATUS;57;3479;9.000000;360;640;431.164795;Playing;Playing;
1509034553;STATUS;60;3553;37.000000;360;640;522.470398;Playing;Playing;
1509034555;STATUS;60;3602;24.500000;360;640;252.322205;Playing;Playing;
1509034557;STATUS;60;3651;24.500000;360;640;360.007996;Playing;Playing;
1509034559;ERROR_EVENT;playback in danger of stalling;
1509034559;STATUS;60;3699;24.000000;360;640;384.300873;Playing;Playing;
1509034560;ERROR_EVENT;picture is too late to be displayed (missing 104 ms);
1509034560;ERROR_EVENT;picture is too late to be displayed (missing 63 ms);
1509034560;ERROR_EVENT;picture is too late to be displayed (missing 26 ms);
1509034561;STATUS;60;3718;9.500000;360;640;202.097794;Playing;Playing;
1509034563;STATUS;63;3793;37.500000;360;640;562.915894;Playing;Playing;
1509034565;STATUS;63;3841;24.000000;360;640;290.380768;Playing;Playing;
1509034567;STATUS;63;3890;24.500000;360;640;238.853485;Playing;Playing;
1509034569;ERROR_EVENT;playback in danger of stalling;
1509034569;STATUS;63;3938;24.000000;360;640;358.607300;Playing;Playing;
1509034570;ERROR_EVENT;underflow;
1509034570;ERROR_EVENT;picture is too late to be displayed (missing 151 ms);
1509034570;ERROR_EVENT;underflow;
1509034570;ERROR_EVENT;picture is too late to be displayed (missing 110 ms);
1509034570;ERROR_EVENT;picture is too late to be displayed (missing 70 ms);
1509034570;ERROR_EVENT;picture is too late to be displayed (missing 30 ms);
1509034571;STATUS;63;3957;9.500000;360;640;89.301041;Playing;Playing;
1509034573;STATUS;67;4032;37.500000;360;640;415.235779;Playing;Playing;
1509034575;STATUS;67;4080;24.000000;360;640;222.197342;Playing;Playing;
1509034577;STATUS;67;4129;24.500000;360;640;273.023407;Playing;Playing;
1509034579;ERROR_EVENT;playback in danger of stalling;
1509034579;STATUS;67;4178;24.500000;360;640;294.378510;Playing;Playing;
1509034580;ERROR_EVENT;underflow;
1509034580;ERROR_EVENT;picture is too late to be displayed (missing 121 ms);
1509034580;ERROR_EVENT;picture is too late to be displayed (missing 83 ms);
1509034580;ERROR_EVENT;picture is too late to be displayed (missing 43 ms);
1509034581;STATUS;67;4195;8.500000;360;640;70.221367;Playing;Playing;
1509034583;STATUS;70;4269;37.000000;360;640;604.683716;Playing;Playing;
1509034585;STATUS;70;4318;24.500000;360;640;238.762421;Playing;Playing;
1509034587;STATUS;70;4367;24.500000;360;640;197.110168;Playing;Playing;
1509034589;ERROR_EVENT;playback in danger of stalling;
1509034589;STATUS;70;4416;24.500000;360;640;297.679169;Playing;Playing;
1509034590;ERROR_EVENT;picture is too late to be displayed (missing 109 ms);
1509034590;ERROR_EVENT;picture is too late to be displayed (missing 70 ms);
1509034590;ERROR_EVENT;picture is too late to be displayed (missing 29 ms);
1509034591;STATUS;70;4434;9.000000;360;640;222.452881;Playing;Playing;
1509034593;STATUS;73;4508;37.000000;360;640;385.757477;Playing;Playing;
1509034595;STATUS;73;4557;24.500000;360;640;244.993881;Playing;Playing;
1509034597;STATUS;73;4606;24.500000;360;640;325.257690;Playing;Playing;
1509034599;ERROR_EVENT;playback in danger of stalling;
1509034599;STATUS;73;4654;24.000000;360;640;239.953751;Playing;Playing;
1509034600;ERROR_EVENT;picture is too late to be displayed (missing 142 ms);
1509034600;ERROR_EVENT;underflow;
1509034600;ERROR_EVENT;picture is too late to be displayed (missing 100 ms);
1509034600;ERROR_EVENT;picture is too late to be displayed (missing 60 ms);
1509034601;STATUS;73;4673;9.500000;360;640;256.828949;Playing;Playing;
1509034603;STATUS;76;4747;37.000000;360;640;451.268402;Playing;Playing;
1509034605;STATUS;76;4795;24.000000;360;640;213.934723;Playing;Playing;
1509034607;STATUS;76;4844;24.500000;360;640;282.403809;Playing;Playing;
1509034609;ERROR_EVENT;playback in danger of stalling;
1509034609;STATUS;76;4892;24.000000;360;640;239.989120;Playing;Playing;
1509034610;ERROR_EVENT;underflow;
1509034610;ERROR_EVENT;picture is too late to be displayed (missing 154 ms);
1509034610;ERROR_EVENT;underflow;
1509034610;ERROR_EVENT;picture is too late to be displayed (missing 113 ms);
1509034610;ERROR_EVENT;picture is too late to be displayed (missing 73 ms);
1509034610;ERROR_EVENT;picture is too late to be displayed (missing 32 ms);
1509034611;STATUS;76;4912;10.000000;360;640;119.351242;Playing;Playing;
1509034613;STATUS;80;4987;37.500000;360;640;645.635559;Playing;Playing;
1509034615;STATUS;80;5035;24.000000;360;640;250.824188;Playing;Playing;
1509034617;STATUS;80;5084;24.500000;360;640;203.047989;Playing;Playing;
1509034619;ERROR_EVENT;playback in danger of stalling;
1509034619;STATUS;80;5132;24.000000;360;640;320.889221;Playing;Playing;
1509034620;ERROR_EVENT;picture is too late to be displayed (missing 106 ms);
1509034620;ERROR_EVENT;picture is too late to be displayed (missing 67 ms);
1509034620;ERROR_EVENT;picture is too late to be displayed (missing 27 ms);
1509034621;STATUS;80;5150;9.000000;360;640;82.472252;Playing;Playing;
1509034623;STATUS;83;5224;37.000000;360;640;624.780640;Playing;Playing;
1509034625;STATUS;83;5272;24.000000;360;640;763.806396;Playing;Playing;
1509034627;STATUS;83;5321;24.500000;360;640;234.728668;Playing;Playing;
1509034629;ERROR_EVENT;playback in danger of stalling;
1509034629;STATUS;83;5370;24.500000;360;640;288.559143;Playing;Playing;
1509034630;ERROR_EVENT;picture is too late to be displayed (missing 86 ms);
1509034630;ERROR_EVENT;picture is too late to be displayed (missing 44 ms);
1509034631;STATUS;85;5438;34.000000;360;640;139.666412;Playing;Playing;
1509034633;STATUS;85;5486;24.000000;360;640;280.962677;Playing;Playing;
1509034635;STATUS;85;5510;12.000000;360;640;198.229416;Playing;Playing;
1509034637;STATUS;85;5559;24.500000;360;640;211.357361;Playing;Playing;
1509034639;ERROR_EVENT;playback in danger of stalling;
1509034639;STATUS;85;5609;25.000000;360;640;293.712067;Playing;Playing;
1509034640;ERROR_EVENT;picture is too late to be displayed (missing 125 ms);
1509034640;ERROR_EVENT;picture is too late to be displayed (missing 88 ms);
1509034640;ERROR_EVENT;picture is too late to be displayed (missing 47 ms);
1509034641;STATUS;85;5628;9.500000;360;640;337.918640;Playing;Playing;
1509034643;STATUS;88;5702;37.000000;360;640;625.039551;Playing;Playing;
1509034645;STATUS;88;5750;24.000000;360;640;288.300751;Playing;Playing;
1509034647;STATUS;88;5799;24.500000;360;640;236.153320;Playing;Playing;
1509034649;ERROR_EVENT;playback in danger of stalling;
1509034649;STATUS;88;5848;24.500000;360;640;346.055176;Playing;Playing;
1509034650;ERROR_EVENT;underflow;
1509034650;ERROR_EVENT;picture is too late to be displayed (missing 152 ms);
1509034650;ERROR_EVENT;underflow;
1509034650;ERROR_EVENT;picture is too late to be displayed (missing 111 ms);
1509034650;ERROR_EVENT;picture is too late to be displayed (missing 71 ms);
1509034650;ERROR_EVENT;picture is too late to be displayed (missing 30 ms);
1509034651;STATUS;88;5867;9.500000;360;640;91.091919;Playing;Playing;
1509034653;STATUS;92;5942;37.500000;360;640;521.331909;Playing;Playing;
1509034655;STATUS;92;5991;24.500000;360;640;243.901840;Playing;Playing;
1509034657;STATUS;92;6039;24.000000;360;640;207.413086;Playing;Playing;
1509034659;ERROR_EVENT;playback in danger of stalling;
1509034659;STATUS;92;6088;24.500000;360;640;277.235016;Playing;Playing;
1509034661;ERROR_EVENT;underflow;
1509034661;STATUS;92;6088;0.000000;360;640;277.235016;Playing;Playing;
1509034663;STATUS;92;6088;0.000000;360;640;277.235016;Playing;Playing;
1509034665;STATUS;92;6088;0.000000;360;640;277.235016;Playing;Playing;
1509034671;RESPAWN;;
1509034671;BUFFERING;0.000000%;
1509034671;STATUS;92;0;0.000000;0;0;0.000000;Playing;Playing;
1509034671;BUFFERING;0.000000%;
1509034671;BUFFERING;4.000000%;
1509034671;BUFFERING;8.000000%;
1509034671;BUFFERING;12.000000%;
1509034671;BUFFERING;16.000000%;
1509034671;BUFFERING;20.000000%;
1509034671;BUFFERING;25.000000%;
1509034671;BUFFERING;29.000000%;
1509034671;BUFFERING;33.000000%;
1509034671;BUFFERING;37.000000%;
1509034671;BUFFERING;41.000000%;
1509034671;BUFFERING;45.000000%;
1509034671;BUFFERING;50.000000%;
1509034671;BUFFERING;54.000000%;
1509034671;BUFFERING;58.000000%;
1509034671;BUFFERING;62.000000%;
1509034671;BUFFERING;66.000000%;
1509034671;BUFFERING;70.000000%;
1509034671;BUFFERING;75.000000%;
1509034671;BUFFERING;79.000000%;
1509034671;BUFFERING;83.000000%;
1509034671;BUFFERING;87.000000%;
1509034671;BUFFERING;91.000000%;
1509034671;BUFFERING;95.000000%;
1509034671;BUFFERING;100.000000%;
1509034671;BUFFERING;100.000000%;
1509034671;WARNING_EVENT;deferring start (31507 us);
1509034671;WARNING_EVENT;deferring start (9536 us);
1509034671;WARNING_EVENT;starting late (-12790 us);
1509034673;STATUS;92;20;10.000000;360;640;0.000000;Playing;Playing;
1509034675;STATUS;92;68;24.000000;360;640;496.578796;Playing;Playing;
1509034677;STATUS;92;116;24.000000;360;640;327.069519;Playing;Playing;
1509034679;STATUS;92;165;24.500000;360;640;250.883545;Playing;Playing;
1509034681;STATUS;92;215;25.000000;360;640;259.874817;Playing;Playing;
1509034683;STATUS;92;263;24.000000;360;640;185.216217;Playing;Playing;
1509034685;STATUS;92;313;25.000000;360;640;258.834503;Playing;Playing;
1509034687;STATUS;92;362;24.500000;360;640;363.078186;Playing;Playing;
1509034689;STATUS;92;411;24.500000;360;640;262.817169;Playing;Playing;
1509034691;STATUS;92;460;24.500000;360;640;221.545578;Playing;Playing;
1509034693;STATUS;92;509;24.500000;360;640;181.954636;Playing;Playing;
1509034695;STATUS;92;558;24.500000;360;640;311.422607;Playing;Playing;
1509034697;STATUS;92;606;24.000000;360;640;330.828064;Playing;Playing;
1509034699;STATUS;92;643;18.500000;360;640;176.551483;Playing;Playing;
1509034701;STATUS;92;680;18.500000;360;640;299.919800;Playing;Playing;
1509034703;STATUS;92;716;18.000000;360;640;181.446503;Playing;Playing;
1509034705;STATUS;92;749;16.500000;360;640;146.540924;Playing;Playing;
1509034707;STATUS;92;783;17.000000;360;640;161.011169;Playing;Playing;
1509034709;STATUS;92;815;16.000000;360;640;60.927513;Playing;Playing;
1509034711;STATUS;92;833;9.000000;360;640;122.089409;Playing;Playing;
1509034713;STATUS;92;865;16.000000;360;640;156.857422;Playing;Playing;
1509034715;STATUS;92;901;18.000000;360;640;320.692993;Playing;Playing;
1509034717;STATUS;92;935;17.000000;360;640;57.355930;Playing;Playing;
1509034719;STATUS;92;969;17.000000;360;640;120.580383;Playing;Playing;
1509034721;STATUS;92;1001;16.000000;360;640;120.558792;Playing;Playing;
1509034723;STATUS;92;1034;16.500000;360;640;65.407669;Playing;Playing;
1509034725;STATUS;92;1066;16.000000;360;640;150.711395;Playing;Playing;
1509034727;STATUS;92;1098;16.000000;360;640;121.203606;Playing;Playing;
1509034729;STATUS;92;1132;17.000000;360;640;206.803040;Playing;Playing;
1509034731;STATUS;92;1164;16.000000;360;640;120.947647;Playing;Playing;
1509034733;STATUS;92;1196;16.000000;360;640;154.821991;Playing;Playing;
1509034735;STATUS;92;1230;17.000000;360;640;126.632843;Playing;Playing;
1509034737;STATUS;92;1246;8.000000;360;640;170.420425;Playing;Playing;
1509034739;STATUS;92;1282;18.000000;360;640;58.783707;Playing;Playing;
