1509096951;STATUS;0;2822;24.500000;360;640;315.556396;Playing;Playing;
1509096953;STATUS;0;2871;24.500000;360;640;294.514130;Playing;Playing;
1509096955;STATUS;0;2920;24.500000;360;640;313.663086;Playing;Playing;
1509096957;STATUS;0;2968;24.000000;360;640;272.979645;Playing;Playing;
1509096959;STATUS;0;3017;24.500000;360;640;220.920166;Playing;Playing;
1509096961;STATUS;0;3042;12.500000;360;640;446.355042;Playing;Playing;
1509096963;STATUS;0;3091;24.500000;360;640;278.325562;Playing;Playing;
1509096965;STATUS;0;3140;24.500000;360;640;248.208801;Playing;Playing;
1509096967;STATUS;0;3189;24.500000;360;640;237.250000;Playing;Playing;
1509096969;STATUS;0;3239;25.000000;360;640;338.933960;Playing;Playing;
1509096971;STATUS;0;3288;24.500000;360;640;444.040009;Playing;Playing;
1509096973;STATUS;0;3336;24.000000;360;640;268.206848;Playing;Playing;
1509096975;STATUS;0;3385;24.500000;360;640;236.317123;Playing;Playing;
1509096977;STATUS;0;3433;24.000000;360;640;253.040909;Playing;Playing;
1509096979;STATUS;0;3482;24.500000;360;640;378.285187;Playing;Playing;
1509096981;STATUS;0;3530;24.000000;360;640;373.012634;Playing;Playing;
1509096983;STATUS;0;3579;24.500000;360;640;521.719604;Playing;Playing;
1509096985;STATUS;0;3628;24.500000;360;640;275.730225;Playing;Playing;
1509096987;STATUS;0;3676;24.000000;360;640;237.365372;Playing;Playing;
1509096989;STATUS;0;3726;25.000000;360;640;343.198914;Playing;Playing;
1509096991;STATUS;0;3775;24.500000;360;640;371.607361;Playing;Playing;
1509096993;STATUS;0;3823;24.000000;360;640;388.909302;Playing;Playing;
1509096995;STATUS;0;3871;24.000000;360;640;226.254440;Playing;Playing;
1509096997;STATUS;0;3920;24.500000;360;640;211.015915;Playing;Playing;
1509096999;STATUS;0;3969;24.500000;360;640;244.484573;Playing;Playing;
1509097001;STATUS;0;4017;24.000000;360;640;336.727264;Playing;Playing;
1509097003;STATUS;0;4066;24.500000;360;640;228.382812;Playing;Playing;
1509097005;STATUS;0;4115;24.500000;360;640;181.035034;Playing;Playing;
1509097007;STATUS;0;4163;24.000000;360;640;208.908447;Playing;Playing;
1509097009;STATUS;0;4212;24.500000;360;640;276.705048;Playing;Playing;
1509097011;STATUS;0;4260;24.000000;360;640;216.394836;Playing;Playing;
1509097013;STATUS;0;4309;24.500000;360;640;314.077942;Playing;Playing;
1509097015;STATUS;0;4358;24.500000;360;640;311.730896;Playing;Playing;
1509097017;STATUS;0;4407;24.500000;360;640;251.811630;Playing;Playing;
1509097019;STATUS;0;4455;24.000000;360;640;235.846542;Playing;Playing;
1509097021;STATUS;0;4504;24.500000;360;640;273.784332;Playing;Playing;
1509097023;STATUS;0;4553;24.500000;360;640;268.901489;Playing;Playing;
1509097025;STATUS;0;4602;24.500000;360;640;368.314117;Playing;Playing;
1509097027;STATUS;0;4650;24.000000;360;640;227.708694;Playing;Playing;
1509097029;STATUS;0;4675;12.500000;360;640;298.156403;Playing;Playing;
1509097031;STATUS;0;4723;24.000000;360;640;259.083344;Playing;Playing;
1509097033;STATUS;0;4771;24.000000;360;640;207.542343;Playing;Playing;
1509097035;STATUS;0;4821;25.000000;360;640;226.967606;Playing;Playing;
1509097037;STATUS;0;4870;24.500000;360;640;209.519791;Playing;Playing;
1509097039;STATUS;0;4919;24.500000;360;640;304.477173;Playing;Playing;
1509097041;STATUS;0;4968;24.500000;360;640;259.722046;Playing;Playing;
1509097043;STATUS;0;5017;24.500000;360;640;290.884949;Playing;Playing;
1509097045;STATUS;0;5066;24.500000;360;640;287.814484;Playing;Playing;
1509097047;STATUS;0;5115;24.500000;360;640;261.641083;Playing;Playing;
1509097049;STATUS;0;5163;24.000000;360;640;196.886826;Playing;Playing;
1509097051;STATUS;0;5212;24.500000;360;640;322.564392;Playing;Playing;
1509097053;STATUS;0;5261;24.500000;360;640;311.834320;Playing;Playing;
1509097055;STATUS;0;5310;24.500000;360;640;323.383270;Playing;Playing;
1509097057;STATUS;0;5359;24.500000;360;640;736.900085;Playing;Playing;
1509097059;STATUS;0;5407;24.000000;360;640;238.214569;Playing;Playing;
1509097061;STATUS;0;5456;24.500000;360;640;288.444550;Playing;Playing;
1509097063;STATUS;0;5504;24.000000;360;640;279.943176;Playing;Playing;
1509097065;STATUS;0;5553;24.500000;360;640;179.128006;Playing;Playing;
1509097067;STATUS;0;5602;24.500000;360;640;209.205704;Playing;Playing;
1509097069;STATUS;0;5651;24.500000;360;640;240.901886;Playing;Playing;
1509097071;STATUS;0;5699;24.000000;360;640;293.111511;Playing;Playing;
1509097073;STATUS;0;5748;24.500000;360;640;295.813934;Playing;Playing;
1509097075;STATUS;0;5796;24.000000;360;640;382.865448;Playing;Playing;
1509097077;STATUS;0;5845;24.500000;360;640;306.890778;Playing;Playing;
1509097079;STATUS;0;5893;24.000000;360;640;249.609009;Playing;Playing;
1509097081;STATUS;0;5942;24.500000;360;640;367.417755;Playing;Playing;
1509097081;EVENT;2 CPU
1509097083;STATUS;0;5991;24.500000;360;640;287.386658;Playing;Playing;
1509097085;STATUS;0;6040;24.500000;360;640;258.085175;Playing;Playing;
1509097087;STATUS;0;6088;24.000000;360;640;249.869751;Playing;Playing;
1509097089;STATUS;0;6137;24.500000;360;640;198.598007;Playing;Playing;
1509097091;STATUS;0;6186;24.500000;360;640;189.382675;Playing;Playing;
1509097092;ERROR_EVENT;playback in danger of stalling;
1509097093;STATUS;0;6211;12.500000;360;640;290.898346;Playing;Playing;
1509097095;STATUS;0;6260;24.500000;360;640;210.631165;Playing;Playing;
1509097097;STATUS;0;6308;24.000000;360;640;258.183197;Playing;Playing;
1509097099;STATUS;0;6357;24.500000;360;640;265.820038;Playing;Playing;
1509097101;STATUS;0;6406;24.500000;360;640;302.313690;Playing;Playing;
1509097102;ERROR_EVENT;playback in danger of stalling;
1509097103;STATUS;0;6430;12.000000;360;640;278.253967;Playing;Playing;
1509097103;ERROR_EVENT;underflow;
1509097105;STATUS;0;6430;0.000000;360;640;278.253967;Playing;Playing;
1509097107;STATUS;0;6430;0.000000;360;640;278.253967;Playing;Playing;
1509097109;STATUS;0;6430;0.000000;360;640;278.253967;Playing;Playing;
1509097111;STATUS;0;6430;0.000000;360;640;278.253967;Playing;Playing;
1509097115;RESPAWN;;
1509097115;BUFFERING;0.000000%;
1509097115;STATUS;0;0;0.000000;0;0;0.000000;Playing;Playing;
1509097115;BUFFERING;0.000000%;
1509097115;BUFFERING;4.000000%;
1509097115;BUFFERING;8.000000%;
1509097115;BUFFERING;12.000000%;
1509097115;BUFFERING;16.000000%;
1509097115;BUFFERING;20.000000%;
1509097115;BUFFERING;25.000000%;
1509097115;BUFFERING;29.000000%;
1509097115;BUFFERING;33.000000%;
1509097115;BUFFERING;37.000000%;
1509097115;BUFFERING;41.000000%;
1509097115;BUFFERING;45.000000%;
1509097115;BUFFERING;50.000000%;
1509097115;BUFFERING;54.000000%;
1509097115;BUFFERING;58.000000%;
1509097115;BUFFERING;62.000000%;
1509097115;BUFFERING;66.000000%;
1509097115;BUFFERING;70.000000%;
1509097115;BUFFERING;75.000000%;
1509097115;BUFFERING;79.000000%;
1509097115;BUFFERING;83.000000%;
1509097115;BUFFERING;87.000000%;
1509097115;BUFFERING;91.000000%;
1509097115;BUFFERING;95.000000%;
1509097115;BUFFERING;100.000000%;
1509097115;BUFFERING;100.000000%;
1509097116;WARNING_EVENT;deferring start (51712 us);
1509097116;WARNING_EVENT;deferring start (29884 us);
1509097116;WARNING_EVENT;deferring start (7774 us);
1509097116;WARNING_EVENT;starting late (-14344 us);
1509097116;WARNING_EVENT;playback too early (-48901): down-sampling;
1509097117;STATUS;0;15;7.500000;608;1080;0.000000;Playing;Playing;
1509097119;STATUS;0;62;23.500000;608;1080;882.061646;Playing;Playing;
1509097121;STATUS;0;113;25.500000;608;1080;1099.076904;Playing;Playing;
1509097123;STATUS;0;162;24.500000;608;1080;1070.843018;Playing;Playing;
1509097125;ERROR_EVENT;playback in danger of stalling;
1509097125;STATUS;0;210;24.000000;608;1080;1861.992310;Playing;Playing;
1509097127;STATUS;0;259;24.500000;608;1080;2347.258301;Playing;Playing;
1509097129;STATUS;0;307;24.000000;608;1080;1462.614380;Playing;Playing;
1509097131;STATUS;0;356;24.500000;608;1080;1565.019897;Playing;Playing;
1509097133;STATUS;0;403;23.500000;608;1080;565.252625;Playing;Playing;
1509097135;STATUS;0;453;25.000000;608;1080;413.308472;Playing;Playing;
1509097137;STATUS;0;501;24.000000;608;1080;1113.097778;Playing;Playing;
1509097139;STATUS;0;550;24.500000;608;1080;1719.915649;Playing;Playing;
1509097141;STATUS;0;598;24.000000;608;1080;1788.916138;Playing;Playing;
1509097143;STATUS;0;647;24.500000;608;1080;1783.432007;Playing;Playing;
1509097145;STATUS;0;695;24.000000;608;1080;1670.939941;Playing;Playing;
1509097147;STATUS;0;744;24.500000;608;1080;1643.857422;Playing;Playing;
1509097148;ERROR_EVENT;playback in danger of stalling;
1509097149;STATUS;0;793;24.500000;608;1080;2712.118164;Playing;Playing;
1509097151;STATUS;0;841;24.000000;608;1080;1043.565918;Playing;Playing;
1509097153;STATUS;0;889;24.000000;608;1080;992.314087;Playing;Playing;
1509097155;STATUS;0;939;25.000000;608;1080;1149.236572;Playing;Playing;
1509097157;STATUS;0;987;24.000000;608;1080;796.583862;Playing;Playing;
1509097160;STATUS;0;1035;16.000000;608;1080;667.652588;Playing;Playing;
1509097162;STATUS;0;1084;24.500000;608;1080;1169.551270;Playing;Playing;
1509097164;STATUS;0;1133;24.500000;608;1080;642.017883;Playing;Playing;
1509097166;STATUS;0;1182;24.500000;608;1080;1606.574219;Playing;Playing;
1509097168;STATUS;0;1230;24.000000;608;1080;1131.879150;Playing;Playing;
1509097170;STATUS;0;1278;24.000000;608;1080;1002.252930;Playing;Playing;
1509097172;STATUS;0;1328;25.000000;608;1080;1528.194092;Playing;Playing;
1509097174;STATUS;0;1376;24.000000;608;1080;389.183624;Playing;Playing;
1509097176;STATUS;0;1425;24.500000;608;1080;308.906860;Playing;Playing;
1509097178;STATUS;0;1473;24.000000;608;1080;527.641113;Playing;Playing;
1509097180;STATUS;0;1522;24.500000;608;1080;1176.379272;Playing;Playing;
1509097182;STATUS;0;1571;24.500000;608;1080;963.508362;Playing;Playing;
1509097184;STATUS;0;1619;24.000000;608;1080;972.493774;Playing;Playing;
1509097186;STATUS;0;1668;24.500000;608;1080;962.238647;Playing;Playing;
1509097188;STATUS;0;1716;24.000000;608;1080;1140.925781;Playing;Playing;
1509097190;STATUS;0;1764;24.000000;608;1080;739.427368;Playing;Playing;
1509097192;STATUS;0;1813;24.500000;608;1080;1964.350586;Playing;Playing;
1509097194;STATUS;0;1862;24.500000;608;1080;2304.483398;Playing;Playing;
1509097196;STATUS;0;1910;24.000000;608;1080;1864.850342;Playing;Playing;
1509097198;STATUS;0;1934;12.000000;608;1080;1303.154541;Playing;Playing;
1509097200;STATUS;0;1984;25.000000;608;1080;835.359131;Playing;Playing;
1509097202;STATUS;0;2033;24.500000;608;1080;181.317459;Playing;Playing;
1509097204;STATUS;0;2082;24.500000;608;1080;655.647705;Playing;Playing;
1509097206;STATUS;0;2131;24.500000;608;1080;304.250824;Playing;Playing;
1509097206;ERROR_EVENT;playback in danger of stalling;
1509097208;STATUS;0;2180;24.500000;608;1080;1024.695679;Playing;Playing;
1509097210;STATUS;0;2229;24.500000;608;1080;461.255219;Playing;Playing;
1509097212;STATUS;0;2279;25.000000;608;1080;401.090363;Playing;Playing;
1509097214;STATUS;0;2328;24.500000;608;1080;537.774353;Playing;Playing;
1509097216;STATUS;0;2376;24.000000;608;1080;400.471985;Playing;Playing;
1509097218;STATUS;0;2425;24.500000;608;1080;520.332031;Playing;Playing;
1509097220;STATUS;0;2474;24.500000;608;1080;351.129272;Playing;Playing;
1509097222;STATUS;0;2523;24.500000;608;1080;807.800598;Playing;Playing;
1509097224;STATUS;0;2572;24.500000;608;1080;657.318237;Playing;Playing;
1509097226;STATUS;0;2620;24.000000;608;1080;535.072632;Playing;Playing;
1509097228;STATUS;0;2669;24.500000;608;1080;809.618286;Playing;Playing;
1509097230;STATUS;0;2717;24.000000;608;1080;916.864746;Playing;Playing;
1509097232;STATUS;0;2766;24.500000;608;1080;766.461975;Playing;Playing;
1509097234;STATUS;0;2813;23.500000;608;1080;1114.522461;Playing;Playing;
1509097235;ERROR_EVENT;playback in danger of stalling;
1509097236;STATUS;0;2862;24.500000;608;1080;1825.276733;Playing;Playing;
1509097238;STATUS;0;2911;24.500000;608;1080;1245.771606;Playing;Playing;
1509097240;STATUS;0;2961;25.000000;608;1080;1118.361572;Playing;Playing;
1509097242;STATUS;0;3010;24.500000;608;1080;630.389954;Playing;Playing;
1509097244;STATUS;0;3059;24.500000;608;1080;1029.662598;Playing;Playing;
1509097246;STATUS;0;3108;24.500000;608;1080;484.178223;Playing;Playing;
1509097248;STATUS;0;3157;24.500000;608;1080;906.098816;Playing;Playing;
