1508855629;p1p1;1360.99;114085.83;115446.83;19.99;78.48;98.47;0.00;0.00
1508855630;p1p1;1360.99;114085.83;115446.83;19.99;78.48;98.47;0.00;0.00
1508855630;p1p1;1360.99;114077.96;115438.96;19.99;78.38;98.37;0.00;0.00
1508855631;p1p1;1360.99;114073.98;115434.97;19.99;78.31;98.31;0.00;0.00
1508855631;p1p1;1360.99;114071.96;115432.96;19.99;78.28;98.27;0.00;0.00
1508855632;p1p1;1360.99;114079.96;115440.96;19.99;78.41;98.41;0.00;0.00
1508855632;p1p1;1384.45;114112.08;115496.53;20.26;78.55;98.81;0.00;0.00
1508855633;p1p1;1292.52;108892.15;110184.67;19.04;74.87;93.91;0.00;0.00
1508855634;p1p1;1292.52;108894.14;110186.66;19.04;74.90;93.94;0.00;0.00
1508855634;p1p1;1292.52;108894.14;110186.67;19.04;74.90;93.94;0.00;0.00
1508855635;p1p1;1292.52;108877.33;110169.86;19.04;74.70;93.74;0.00;0.00
1508855635;p1p1;1292.52;108877.34;110169.86;19.04;74.70;93.74;0.00;0.00
1508855636;p1p1;1292.52;108869.06;110161.59;19.04;74.63;93.68;0.00;0.00
1508855636;p1p1;1292.52;108875.06;110167.59;19.04;74.73;93.78;0.00;0.00
1508855637;p1p1;1292.52;108875.06;110167.58;19.04;74.73;93.77;0.00;0.00
1508855637;p1p1;1292.52;108879.06;110171.58;19.04;74.80;93.84;0.00;0.00
1508855638;p1p1;1292.52;108866.79;110159.32;19.04;74.67;93.71;0.00;0.00
1508855638;p1p1;1292.52;108866.79;110159.32;19.04;74.67;93.71;0.00;0.00
1508855639;p1p1;1292.52;108864.79;110157.32;19.04;74.63;93.67;0.00;0.00
1508855639;p1p1;1292.52;108872.00;110164.53;19.04;74.70;93.74;0.00;0.00
1508855640;p1p1;1292.52;108870.93;110163.46;19.04;74.70;93.74;0.00;0.00
1508855640;p1p1;1292.52;108881.20;110173.73;19.04;74.80;93.84;0.00;0.00
1508855641;p1p1;1292.52;108887.82;110180.34;19.04;74.80;93.84;0.00;0.00
1508855641;p1p1;1292.52;108885.82;110178.34;19.04;74.77;93.81;0.00;0.00
1508855642;p1p1;1292.52;108885.82;110178.34;19.04;74.77;93.81;0.00;0.00
1508855642;p1p1;1292.52;108896.12;110188.64;19.04;74.87;93.91;0.00;0.00
1508855643;p1p1;1296.87;108896.31;110193.19;19.11;74.87;93.97;0.00;0.00
1508855643;p1p1;1236.17;100553.39;101789.56;18.19;69.32;87.51;0.00;0.00
1508855644;p1p1;1236.17;100555.38;101791.56;18.19;69.35;87.54;0.00;0.00
1508855644;p1p1;1236.17;100557.39;101793.56;18.19;69.39;87.57;0.00;0.00
1508855645;p1p1;1236.17;100555.39;101791.56;18.19;69.35;87.54;0.00;0.00
1508855645;p1p1;1236.17;100557.39;101793.56;18.19;69.39;87.57;0.00;0.00
1508855646;p1p1;1236.17;100557.39;101793.56;18.19;69.39;87.57;0.00;0.00
